PatchName,mean_r,mean_g,mean_b,std_r,std_g,std_b
TCGA-AA-3971_nonMSIH_x31104_y78592_patch04063.png,139.4,97.66,173.17,32.44,31.01,27.01
TCGA-AA-3971_nonMSIH_x32128_y86272_patch04233.png,154.9,118.96,184.73,47.26,52.02,33.19
TCGA-AA-3971_nonMSIH_x32640_y99072_patch04335.png,253.36,252.17,244.43,1.39,2.49,10.57
TCGA-AA-3971_nonMSIH_x36352_y3648_patch06575.png,226.88,224.39,217.79,26.49,28.18,26.63
TCGA-AA-3971_nonMSIH_x37760_y70912_patch05086.png,116.41,78.76,155.52,46.25,43.88,32.71
TCGA-AA-3971_nonMSIH_x39808_y58624_patch05377.png,253.41,252.32,244.6,1.26,2.37,10.33
TCGA-AA-3971_nonMSIH_x40320_y93952_patch05522.png,142.68,103.83,180.37,36.18,36.34,29.71
TCGA-AA-3971_nonMSIH_x40832_y65792_patch05543.png,189.6,134.48,204.55,32.18,31.03,25.34
TCGA-AA-3971_nonMSIH_x40832_y66304_patch05544.png,186.38,135.33,202.96,34.01,32.0,26.29
TCGA-AA-3971_nonMSIH_x41856_y85760_patch05728.png,148.27,117.14,185.04,39.62,44.57,27.95
TCGA-AA-3971_nonMSIH_x42880_y62720_patch05827.png,203.38,150.33,212.58,27.81,27.87,20.62
TCGA-AA-3971_nonMSIH_x43008_y3136_patch06638.png,246.34,244.72,235.61,20.48,21.61,22.79
TCGA-AA-3971_nonMSIH_x44032_y3136_patch06649.png,250.21,248.4,238.59,9.29,9.78,14.71
TCGA-AA-3971_nonMSIH_x4992_y62720_patch00347.png,208.98,181.07,213.83,51.8,75.81,39.33
TCGA-AA-3971_nonMSIH_x57344_y2624_patch06781.png,247.16,245.04,236.07,20.07,21.2,23.07
TCGA-AA-3971_nonMSIH_x6528_y57600_patch00442.png,234.25,225.83,226.72,34.91,45.85,28.28
TCGA-AA-3971_nonMSIH_x7552_y63744_patch00550.png,163.23,123.23,186.39,46.32,54.47,35.4
TCGA-AA-3971_nonMSIH_x88256_y1472_patch06964.png,251.73,250.13,241.7,1.65,2.98,11.71
TCGA-AA-3971_nonMSIH_x9216_y4672_patch06355.png,210.39,206.68,203.3,26.02,26.77,23.54
TCGA-AA-3971_nonMSIH_x93888_y1984_patch07026.png,249.88,249.09,239.03,3.98,3.53,12.46
TCGA-AA-3973_nonMSIH_x13568_y13856_patch00375.png,202.16,153.68,211.99,34.85,38.14,25.72
TCGA-AA-3973_nonMSIH_x14080_y16416_patch00414.png,204.39,150.32,215.6,29.27,32.25,22.09
TCGA-AA-3973_nonMSIH_x16128_y14880_patch00564.png,188.78,148.19,205.89,37.21,44.26,26.37
TCGA-AA-3973_nonMSIH_x19200_y27168_patch00863.png,219.73,172.79,224.32,22.23,27.62,16.03
TCGA-AA-3973_nonMSIH_x19200_y9760_patch00829.png,207.59,174.71,215.64,42.02,56.01,28.9
TCGA-AA-3973_nonMSIH_x19712_y20512_patch00899.png,174.03,133.26,198.87,39.14,46.42,29.01
TCGA-AA-3973_nonMSIH_x21248_y13344_patch01023.png,180.99,152.08,197.64,60.71,76.13,40.23
TCGA-AA-3973_nonMSIH_x22272_y27680_patch01142.png,234.99,206.53,229.48,18.43,30.96,15.24
TCGA-AA-3973_nonMSIH_x23808_y12832_patch01253.png,184.15,151.76,202.44,52.22,63.64,35.53
TCGA-AA-3973_nonMSIH_x27392_y11808_patch01596.png,199.32,177.96,209.02,62.41,80.13,41.08
TCGA-AA-3973_nonMSIH_x27904_y29216_patch01678.png,242.01,220.11,234.73,16.99,36.12,16.41
TCGA-AA-3973_nonMSIH_x30976_y22560_patch01949.png,202.51,166.65,214.69,35.35,40.52,24.42
TCGA-AA-3973_nonMSIH_x31488_y11296_patch01976.png,150.26,111.51,182.13,49.69,53.46,36.74
TCGA-AA-3973_nonMSIH_x33536_y14880_patch02186.png,165.67,125.01,195.61,37.81,39.9,29.42
TCGA-AA-3973_nonMSIH_x34560_y19488_patch02299.png,173.27,134.79,198.14,43.99,53.24,31.12
TCGA-AA-3973_nonMSIH_x35072_y9760_patch02331.png,158.28,121.72,188.82,46.72,50.06,34.61
TCGA-AA-3973_nonMSIH_x35584_y27680_patch02420.png,222.56,190.08,223.75,19.04,28.4,15.45
TCGA-AA-3973_nonMSIH_x37632_y7712_patch02592.png,177.63,139.34,197.31,47.75,55.58,35.26
TCGA-AA-3973_nonMSIH_x38656_y20512_patch02723.png,163.3,123.94,194.32,39.53,44.02,30.67
TCGA-AA-3973_nonMSIH_x39680_y23584_patch02833.png,186.95,148.72,205.77,40.54,48.56,28.59
TCGA-AA-3973_nonMSIH_x40704_y19488_patch02925.png,146.24,108.73,177.28,41.55,48.48,30.68
TCGA-AA-3973_nonMSIH_x44800_y12832_patch03280.png,162.85,125.11,190.83,41.93,46.04,33.42
TCGA-AA-3973_nonMSIH_x45312_y18976_patch03336.png,146.98,106.56,179.23,38.89,39.43,31.3
TCGA-AA-3973_nonMSIH_x46336_y17952_patch03419.png,152.7,118.72,183.01,50.54,59.1,35.56
TCGA-AA-3973_nonMSIH_x46336_y23072_patch03429.png,172.18,134.03,197.29,47.98,55.93,33.94
TCGA-AA-3973_nonMSIH_x48384_y26144_patch03599.png,197.47,163.97,211.34,37.33,43.44,25.96
TCGA-AA-3973_nonMSIH_x49920_y17440_patch03698.png,196.61,178.73,208.05,65.04,81.28,44.53
TCGA-AA-3973_nonMSIH_x51968_y23584_patch03843.png,176.34,145.4,192.91,60.75,74.63,42.35
TCGA-AA-3973_nonMSIH_x52480_y21536_patch03863.png,194.04,167.82,206.23,56.87,70.7,39.97
TCGA-AA-3973_nonMSIH_x8960_y18464_patch00111.png,205.32,186.37,209.64,64.85,84.64,46.84
TCGA-AA-3975_nonMSIH_x10688_y34368_patch00410.png,253.55,253.05,246.21,1.28,1.98,9.44
TCGA-AA-3975_nonMSIH_x11712_y42048_patch00595.png,205.97,182.61,212.98,33.53,39.25,27.16
TCGA-AA-3975_nonMSIH_x12224_y30272_patch00673.png,250.17,248.62,241.29,16.51,18.89,14.96
TCGA-AA-3975_nonMSIH_x14272_y46144_patch01123.png,148.84,127.84,187.33,34.44,36.08,28.75
TCGA-AA-3975_nonMSIH_x14272_y50752_patch01132.png,190.6,174.41,210.37,38.2,41.44,24.27
TCGA-AA-3975_nonMSIH_x15296_y20032_patch01309.png,202.71,192.4,215.01,57.55,66.64,37.59
TCGA-AA-3975_nonMSIH_x15296_y37952_patch01342.png,162.57,144.73,188.59,61.89,70.33,41.8
TCGA-AA-3975_nonMSIH_x15296_y66112_patch01394.png,234.81,229.81,230.58,44.28,51.9,29.15
TCGA-AA-3975_nonMSIH_x16832_y43584_patch01712.png,154.58,136.84,190.19,42.48,45.85,31.36
TCGA-AA-3975_nonMSIH_x17344_y52288_patch01850.png,224.11,219.43,228.75,51.66,58.13,31.34
TCGA-AA-3975_nonMSIH_x18880_y14400_patch02137.png,144.45,122.58,181.87,33.98,36.36,28.43
TCGA-AA-3975_nonMSIH_x20928_y48192_patch02660.png,158.06,139.67,192.52,44.18,46.61,32.42
TCGA-AA-3975_nonMSIH_x22464_y20032_patch02942.png,162.22,144.8,190.83,52.2,57.25,36.35
TCGA-AA-3975_nonMSIH_x22464_y32832_patch02967.png,195.53,180.25,214.75,32.42,36.3,21.4
TCGA-AA-3975_nonMSIH_x22464_y36928_patch02975.png,143.56,121.31,180.67,43.54,46.2,33.24
TCGA-AA-3975_nonMSIH_x22464_y37440_patch02976.png,186.15,168.56,207.95,34.57,37.96,23.94
TCGA-AA-3975_nonMSIH_x22464_y40512_patch02982.png,179.03,154.66,206.61,24.77,26.42,17.92
TCGA-AA-3975_nonMSIH_x23488_y34880_patch03201.png,161.64,144.11,191.22,48.61,53.42,33.64
TCGA-AA-3975_nonMSIH_x25536_y40512_patch03664.png,127.08,106.76,169.06,38.47,39.98,31.89
TCGA-AA-3975_nonMSIH_x25536_y41536_patch03666.png,144.23,123.39,182.43,42.42,44.54,33.36
TCGA-AA-3975_nonMSIH_x26560_y46656_patch03879.png,142.05,119.4,180.87,39.14,40.32,30.75
TCGA-AA-3975_nonMSIH_x27072_y42560_patch03965.png,141.54,119.01,179.35,46.12,48.56,35.29
TCGA-AA-3975_nonMSIH_x28096_y29760_patch04122.png,143.51,126.3,180.21,48.21,51.06,35.53
TCGA-AA-3975_nonMSIH_x28608_y16960_patch04188.png,172.56,153.8,199.06,40.32,45.44,28.64
TCGA-AA-3975_nonMSIH_x30656_y29248_patch04559.png,162.69,143.66,194.06,42.43,45.56,32.2
TCGA-AA-3975_nonMSIH_x31168_y40512_patch04663.png,164.6,143.28,195.75,39.12,41.32,28.62
TCGA-AA-3975_nonMSIH_x33216_y31808_patch04934.png,152.2,133.36,185.14,49.44,53.56,35.46
TCGA-AA-3975_nonMSIH_x33216_y33856_patch04938.png,146.38,125.42,185.49,38.87,40.67,30.95
TCGA-AA-3975_nonMSIH_x35776_y21568_patch05154.png,137.38,115.83,172.86,40.96,44.34,32.7
TCGA-AA-3975_nonMSIH_x9152_y36416_patch00193.png,218.32,196.74,220.01,18.69,21.41,15.93
TCGA-AA-3976_nonMSIH_x10112_y23936_patch00121.png,193.09,165.89,216.32,30.08,32.77,19.62
TCGA-AA-3976_nonMSIH_x11136_y26496_patch00176.png,174.72,147.93,209.46,41.1,50.06,26.42
TCGA-AA-3976_nonMSIH_x13184_y23936_patch00281.png,193.5,163.82,215.96,33.45,36.88,22.59
TCGA-AA-3976_nonMSIH_x13696_y17280_patch00302.png,226.88,216.14,230.43,45.19,59.9,28.25
TCGA-AA-3976_nonMSIH_x14208_y16768_patch00336.png,234.96,226.97,232.72,38.75,51.2,25.48
TCGA-AA-3976_nonMSIH_x14208_y24448_patch00351.png,175.35,143.02,206.07,39.67,43.54,27.42
TCGA-AA-3976_nonMSIH_x15232_y23424_patch00423.png,205.13,179.55,221.41,35.0,41.38,22.76
TCGA-AA-3976_nonMSIH_x15744_y18304_patch00452.png,156.6,122.76,193.32,44.14,47.17,34.36
TCGA-AA-3976_nonMSIH_x16768_y22400_patch00547.png,188.44,157.47,213.04,40.02,44.26,26.93
TCGA-AA-3976_nonMSIH_x18304_y33664_patch00712.png,173.22,141.98,204.94,41.56,45.56,28.44
TCGA-AA-3976_nonMSIH_x18816_y35200_patch00767.png,177.71,144.52,207.56,45.07,49.02,32.56
TCGA-AA-3976_nonMSIH_x19328_y32640_patch00816.png,190.77,161.55,213.28,39.31,43.71,25.03
TCGA-AA-3976_nonMSIH_x21888_y24448_patch01097.png,162.63,131.18,198.62,43.21,47.25,30.39
TCGA-AA-3976_nonMSIH_x22400_y9600_patch01134.png,221.07,206.5,227.83,21.77,33.79,16.91
TCGA-AA-3976_nonMSIH_x22912_y15232_patch01212.png,205.5,184.81,219.32,46.64,58.93,28.26
TCGA-AA-3976_nonMSIH_x23424_y26496_patch01301.png,253.45,252.72,245.59,1.34,2.2,9.73
TCGA-AA-3976_nonMSIH_x23424_y39296_patch01326.png,157.71,120.01,198.07,35.81,38.48,28.31
TCGA-AA-3976_nonMSIH_x23936_y15232_patch01347.png,252.85,251.95,244.67,5.48,8.17,11.02
TCGA-AA-3976_nonMSIH_x23936_y37248_patch01388.png,171.41,136.39,207.42,31.81,32.64,22.59
TCGA-AA-3976_nonMSIH_x23936_y8576_patch01334.png,223.83,211.92,231.42,9.34,13.19,11.25
TCGA-AA-3976_nonMSIH_x24448_y23424_patch01430.png,192.3,169.36,215.39,40.64,47.39,26.58
TCGA-AA-3976_nonMSIH_x25472_y22400_patch01566.png,200.99,175.84,217.65,29.09,33.46,19.67
TCGA-AA-3976_nonMSIH_x26496_y16256_patch01691.png,199.68,164.35,215.44,40.99,41.62,29.9
TCGA-AA-3976_nonMSIH_x26496_y7552_patch01674.png,222.85,210.87,231.3,9.16,13.04,10.89
TCGA-AA-3976_nonMSIH_x27008_y12160_patch01750.png,238.76,232.2,237.31,33.6,45.01,22.18
TCGA-AA-3976_nonMSIH_x27008_y21888_patch01769.png,253.26,252.31,245.76,4.3,7.95,9.77
TCGA-AA-3976_nonMSIH_x29568_y35712_patch01974.png,197.33,174.77,214.15,50.89,65.31,32.24
TCGA-AA-3976_nonMSIH_x7552_y25472_patch00024.png,180.63,149.98,209.81,38.61,45.14,26.26
TCGA-AA-3976_nonMSIH_x7552_y27520_patch00028.png,223.84,212.46,228.08,47.14,60.69,29.81
TCGA-AA-3976_nonMSIH_x9088_y22912_patch00076.png,191.72,159.41,213.36,35.84,38.7,25.41
TCGA-AA-3982_nonMSIH_x10016_y13824_patch00650.png,178.56,160.91,207.79,30.66,33.29,21.83
TCGA-AA-3982_nonMSIH_x11040_y45568_patch00822.png,180.41,164.39,206.49,43.73,49.35,28.45
TCGA-AA-3982_nonMSIH_x13088_y11776_patch01058.png,159.09,142.35,197.0,37.0,39.66,27.58
TCGA-AA-3982_nonMSIH_x13088_y44544_patch01106.png,163.4,143.21,195.64,40.42,43.38,29.4
TCGA-AA-3982_nonMSIH_x14624_y6144_patch01276.png,173.66,158.87,204.34,37.78,40.81,28.02
TCGA-AA-3982_nonMSIH_x16672_y22016_patch01613.png,190.41,174.43,212.53,30.89,33.19,21.39
TCGA-AA-3982_nonMSIH_x19744_y13312_patch02073.png,171.88,154.74,203.49,37.85,40.48,26.49
TCGA-AA-3982_nonMSIH_x20256_y20480_patch02168.png,139.23,120.53,182.2,41.09,44.25,31.55
TCGA-AA-3982_nonMSIH_x20768_y18432_patch02247.png,166.22,151.2,198.35,53.7,60.32,33.49
TCGA-AA-3982_nonMSIH_x21792_y7168_patch02394.png,143.75,124.65,185.21,33.97,36.07,28.95
TCGA-AA-3982_nonMSIH_x22304_y22016_patch02508.png,152.77,135.93,191.49,42.2,45.71,31.35
TCGA-AA-3982_nonMSIH_x25888_y13312_patch03096.png,175.68,157.27,206.28,33.27,35.93,23.66
TCGA-AA-3982_nonMSIH_x26912_y13312_patch03272.png,153.62,135.51,193.52,40.98,44.32,31.6
TCGA-AA-3982_nonMSIH_x26912_y48128_patch03340.png,200.39,186.96,218.19,45.05,53.91,27.04
TCGA-AA-3982_nonMSIH_x27936_y31744_patch03483.png,167.26,151.91,197.04,54.14,59.39,34.79
TCGA-AA-3982_nonMSIH_x28448_y11264_patch03525.png,147.6,125.91,186.34,38.16,39.47,30.51
TCGA-AA-3982_nonMSIH_x28448_y20480_patch03543.png,192.5,172.27,211.47,32.89,36.07,23.52
TCGA-AA-3982_nonMSIH_x28448_y36864_patch03575.png,165.5,148.0,199.7,42.33,45.57,29.44
TCGA-AA-3982_nonMSIH_x28960_y27136_patch03639.png,156.32,137.27,191.81,45.38,48.01,32.51
TCGA-AA-3982_nonMSIH_x29472_y13824_patch03691.png,178.7,159.3,206.39,36.5,39.21,25.89
TCGA-AA-3982_nonMSIH_x31008_y12288_patch03907.png,175.71,156.15,201.84,42.71,48.19,29.37
TCGA-AA-3982_nonMSIH_x31008_y22528_patch03927.png,157.6,136.73,194.42,44.32,47.84,31.67
TCGA-AA-3982_nonMSIH_x31008_y36864_patch03955.png,160.63,142.74,195.59,51.43,58.54,33.36
TCGA-AA-3982_nonMSIH_x31520_y37888_patch04027.png,157.5,137.16,195.72,37.95,42.41,27.06
TCGA-AA-3982_nonMSIH_x32032_y11776_patch04043.png,253.54,253.15,246.09,1.3,1.88,9.61
TCGA-AA-3982_nonMSIH_x32544_y27648_patch04140.png,201.35,191.46,215.58,56.4,64.68,34.23
TCGA-AA-3982_nonMSIH_x5408_y8192_patch00150.png,140.78,120.99,180.87,37.04,39.19,32.0
TCGA-AA-3982_nonMSIH_x6944_y10752_patch00289.png,189.3,175.3,214.0,30.53,32.88,20.97
TCGA-AA-3982_nonMSIH_x6944_y17408_patch00302.png,160.45,141.54,190.25,48.35,50.99,37.27
TCGA-AA-3982_nonMSIH_x9504_y15360_patch00589.png,184.7,169.98,212.11,29.16,31.87,20.47
TCGA-AA-3986_nonMSIH_x22080_y124608_patch00497.png,244.23,238.27,227.43,3.51,3.44,11.91
TCGA-AA-3986_nonMSIH_x2240_y43136_patch08734.png,247.9,247.57,239.23,6.41,6.47,15.73
TCGA-AA-3986_nonMSIH_x24768_y106432_patch01165.png,166.5,140.93,198.61,35.41,37.79,24.75
TCGA-AA-3986_nonMSIH_x2752_y32384_patch08778.png,252.62,251.27,242.04,2.05,3.28,11.76
TCGA-AA-3986_nonMSIH_x27840_y106432_patch01452.png,172.48,145.24,203.27,29.8,32.29,19.86
TCGA-AA-3986_nonMSIH_x29888_y102848_patch01656.png,164.83,141.31,196.89,39.01,41.93,27.06
TCGA-AA-3986_nonMSIH_x31424_y103872_patch01824.png,170.84,147.53,204.23,34.64,40.1,23.58
TCGA-AA-3986_nonMSIH_x35008_y86976_patch02204.png,253.78,253.48,246.28,1.13,1.58,9.59
TCGA-AA-3986_nonMSIH_x37056_y95680_patch02488.png,143.77,116.12,183.73,42.7,42.57,32.37
TCGA-AA-3986_nonMSIH_x37568_y93120_patch02551.png,187.86,162.97,210.5,40.68,48.47,24.29
TCGA-AA-3986_nonMSIH_x3776_y16000_patch08869.png,253.46,253.26,245.04,1.24,1.71,10.32
TCGA-AA-3986_nonMSIH_x38592_y118208_patch02738.png,193.7,174.08,212.57,45.77,56.75,28.08
TCGA-AA-3986_nonMSIH_x40128_y104384_patch02936.png,149.94,123.21,190.96,28.16,28.79,23.29
TCGA-AA-3986_nonMSIH_x44224_y100288_patch03726.png,200.24,185.89,213.55,49.55,57.95,30.02
TCGA-AA-3986_nonMSIH_x44224_y86464_patch03699.png,151.14,124.29,190.83,32.17,33.09,24.82
TCGA-AA-3986_nonMSIH_x47808_y118208_patch04491.png,171.07,143.39,198.16,37.11,39.88,26.61
TCGA-AA-3986_nonMSIH_x49856_y98240_patch04868.png,181.9,154.82,206.41,40.53,45.6,26.74
TCGA-AA-3986_nonMSIH_x50368_y115648_patch05008.png,162.96,130.67,196.31,30.41,31.79,25.2
TCGA-AA-3986_nonMSIH_x50880_y81344_patch05047.png,165.84,139.63,199.92,39.4,44.54,26.96
TCGA-AA-3986_nonMSIH_x52416_y83904_patch05376.png,167.44,143.31,197.68,47.92,54.54,30.43
TCGA-AA-3986_nonMSIH_x52416_y95168_patch05398.png,145.17,117.66,189.72,21.53,22.3,22.08
TCGA-AA-3986_nonMSIH_x52928_y113088_patch05541.png,170.43,137.45,199.31,37.35,37.92,26.87
TCGA-AA-3986_nonMSIH_x53440_y70080_patch05565.png,253.69,253.4,246.01,1.13,1.65,9.79
TCGA-AA-3986_nonMSIH_x54464_y123328_patch05885.png,184.97,160.94,202.58,45.8,49.45,31.51
TCGA-AA-3986_nonMSIH_x56512_y82368_patch06235.png,188.31,161.84,207.99,38.2,41.2,25.29
TCGA-AA-3986_nonMSIH_x60096_y100800_patch07011.png,161.62,134.24,193.34,38.21,40.57,27.73
TCGA-AA-3986_nonMSIH_x64192_y108480_patch07731.png,152.12,125.36,186.96,39.07,41.56,29.12
TCGA-AA-3986_nonMSIH_x65728_y81344_patch07925.png,196.69,180.84,214.25,55.16,67.6,32.23
TCGA-AA-3986_nonMSIH_x67264_y122816_patch08138.png,159.08,126.49,192.5,34.29,37.53,26.53
TCGA-AA-3986_nonMSIH_x72384_y117184_patch08518.png,191.0,168.97,210.43,44.14,54.34,27.06
TCGA-AA-3989_nonMSIH_x29248_y80448_patch00111.png,156.76,125.43,194.78,27.98,29.71,24.64
TCGA-AA-3989_nonMSIH_x29760_y77376_patch00128.png,194.48,171.41,211.88,41.92,49.18,27.51
TCGA-AA-3989_nonMSIH_x32320_y68160_patch00265.png,219.09,207.65,224.3,48.18,59.0,30.45
TCGA-AA-3989_nonMSIH_x33344_y60480_patch00345.png,253.84,252.84,246.12,1.12,1.9,9.7
TCGA-AA-3989_nonMSIH_x34880_y66112_patch00504.png,134.25,102.76,174.79,30.27,29.33,27.32
TCGA-AA-3989_nonMSIH_x35904_y75840_patch00641.png,225.19,214.68,228.34,44.73,56.31,24.82
TCGA-AA-3989_nonMSIH_x36416_y75840_patch00705.png,190.14,169.4,214.94,42.56,51.13,25.26
TCGA-AA-3989_nonMSIH_x38464_y68160_patch00965.png,135.36,107.97,173.15,46.71,52.73,31.89
TCGA-AA-3989_nonMSIH_x38976_y83008_patch01065.png,148.08,119.03,188.69,34.15,35.7,27.58
TCGA-AA-3989_nonMSIH_x39488_y80960_patch01134.png,183.86,157.33,209.11,43.54,54.96,27.17
TCGA-AA-3989_nonMSIH_x39488_y91712_patch01155.png,218.98,206.88,224.77,54.06,69.21,35.28
TCGA-AA-3989_nonMSIH_x40000_y89152_patch01225.png,169.36,143.49,201.12,39.04,42.14,29.14
TCGA-AA-3989_nonMSIH_x40512_y93248_patch01312.png,247.22,244.63,242.79,26.71,33.62,18.18
TCGA-AA-3989_nonMSIH_x41536_y60480_patch01407.png,217.28,205.75,223.45,50.88,63.08,30.62
TCGA-AA-3989_nonMSIH_x42048_y65600_patch01498.png,170.19,139.69,197.83,47.56,49.6,31.12
TCGA-AA-3989_nonMSIH_x42560_y90176_patch01624.png,180.19,157.97,205.7,45.87,54.6,29.36
TCGA-AA-3989_nonMSIH_x43072_y62016_patch01651.png,150.04,120.72,187.78,35.14,35.51,29.12
TCGA-AA-3989_nonMSIH_x43584_y59968_patch01729.png,148.98,119.32,186.88,44.28,43.77,32.54
TCGA-AA-3989_nonMSIH_x43584_y71744_patch01752.png,233.41,226.73,234.0,39.41,46.84,23.2
TCGA-AA-3989_nonMSIH_x43584_y87104_patch01777.png,148.21,117.95,187.32,29.17,29.01,25.93
TCGA-AA-3989_nonMSIH_x44096_y56896_patch01804.png,149.83,117.24,186.27,39.3,39.71,30.88
TCGA-AA-3989_nonMSIH_x45120_y87616_patch02030.png,152.51,123.59,192.18,28.38,29.42,25.27
TCGA-AA-3989_nonMSIH_x45632_y86080_patch02115.png,160.2,132.29,193.7,36.21,39.26,27.37
TCGA-AA-3989_nonMSIH_x46656_y53312_patch02220.png,180.87,153.81,205.11,35.0,39.23,25.61
TCGA-AA-3989_nonMSIH_x46656_y56896_patch02227.png,155.41,127.37,191.29,33.39,36.49,26.6
TCGA-AA-3989_nonMSIH_x47168_y84544_patch02362.png,183.59,148.58,203.12,42.53,44.88,29.22
TCGA-AA-3989_nonMSIH_x49216_y63040_patch02614.png,246.32,242.59,239.25,24.77,30.93,19.19
TCGA-AA-3989_nonMSIH_x49216_y79936_patch02634.png,221.58,211.03,228.1,41.87,52.03,24.71
TCGA-AA-3989_nonMSIH_x53824_y82496_patch02859.png,159.3,133.34,193.64,37.77,43.2,27.84
TCGA-AA-3989_nonMSIH_x55360_y81472_patch02912.png,207.39,192.81,218.19,46.9,57.93,27.96
TCGA-AA-A01P_MSIH_x29632_y90368_patch00866.png,227.74,196.52,225.71,28.95,46.64,21.83
TCGA-AA-A01P_MSIH_x30144_y94976_patch00935.png,245.83,233.42,238.35,18.78,35.27,18.7
TCGA-AA-A01P_MSIH_x35264_y72448_patch01801.png,242.31,232.13,235.22,26.59,43.23,22.57
TCGA-AA-A01P_MSIH_x3776_y100608_patch09511.png,253.47,253.03,244.42,1.33,2.18,10.92
TCGA-AA-A01P_MSIH_x40384_y69376_patch02882.png,171.57,105.94,191.16,35.95,38.74,30.44
TCGA-AA-A01P_MSIH_x43456_y93440_patch03543.png,252.82,251.18,243.04,5.67,10.18,11.79
TCGA-AA-A01P_MSIH_x43968_y65280_patch03594.png,184.27,127.62,202.79,30.83,34.47,26.51
TCGA-AA-A01P_MSIH_x43968_y93952_patch03650.png,240.99,229.58,236.82,29.84,49.74,22.48
TCGA-AA-A01P_MSIH_x44480_y57600_patch03683.png,190.36,136.05,205.92,29.41,36.9,24.29
TCGA-AA-A01P_MSIH_x44992_y72448_patch03816.png,184.51,121.45,202.96,27.08,31.32,24.41
TCGA-AA-A01P_MSIH_x44992_y83200_patch03837.png,199.19,144.77,212.12,33.72,41.23,25.77
TCGA-AA-A01P_MSIH_x46016_y72960_patch04018.png,193.73,131.5,210.1,31.32,36.02,25.89
TCGA-AA-A01P_MSIH_x47552_y60672_patch04291.png,204.2,144.67,212.02,26.47,30.12,22.31
TCGA-AA-A01P_MSIH_x48576_y65280_patch04487.png,197.7,137.88,208.8,34.43,38.82,27.39
TCGA-AA-A01P_MSIH_x50112_y84224_patch04793.png,190.1,133.97,207.01,30.66,35.75,24.99
TCGA-AA-A01P_MSIH_x52672_y71424_patch05160.png,207.13,159.14,215.38,31.6,43.3,23.27
TCGA-AA-A01P_MSIH_x5312_y75520_patch10084.png,244.84,237.79,226.95,4.27,3.65,12.5
TCGA-AA-A01P_MSIH_x5824_y35584_patch10177.png,241.89,241.19,228.42,5.35,5.7,13.17
TCGA-AA-A01P_MSIH_x58304_y72960_patch05961.png,177.2,115.26,196.01,39.06,39.73,32.22
TCGA-AA-A01P_MSIH_x59328_y63232_patch06085.png,232.74,207.34,228.18,24.18,43.4,20.2
TCGA-AA-A01P_MSIH_x60352_y83712_patch06273.png,220.78,179.14,222.54,21.8,26.11,17.38
TCGA-AA-A01P_MSIH_x62400_y76544_patch06564.png,252.24,250.77,242.82,10.6,16.97,13.75
TCGA-AA-A01P_MSIH_x6848_y89344_patch10417.png,253.59,251.19,242.46,1.27,3.12,11.69
TCGA-AA-A01P_MSIH_x68544_y97024_patch07355.png,201.62,147.05,212.2,36.57,41.8,26.73
TCGA-AA-A01P_MSIH_x70592_y67840_patch07565.png,247.24,243.04,238.32,21.79,30.22,24.24
TCGA-AA-A01P_MSIH_x71104_y92416_patch07681.png,211.7,156.47,218.83,30.59,35.6,22.58
TCGA-AA-A01P_MSIH_x73152_y83712_patch07877.png,213.53,150.37,217.84,32.2,37.64,25.19
TCGA-AA-A01P_MSIH_x7360_y85760_patch10475.png,237.12,231.55,220.28,4.0,4.33,11.11
TCGA-AA-A01P_MSIH_x74688_y84224_patch08010.png,224.28,162.98,224.95,20.81,28.24,17.92
TCGA-AA-A01P_MSIH_x80832_y87808_patch08564.png,216.43,183.35,219.75,40.28,65.53,29.58
TCGA-AA-A01R_MSIH_x15360_y97408_patch00038.png,202.65,176.67,226.73,43.77,57.49,30.73
TCGA-AA-A01R_MSIH_x17408_y102016_patch00324.png,234.4,225.09,242.62,29.96,41.04,18.37
TCGA-AA-A01R_MSIH_x18432_y67200_patch00454.png,218.15,194.7,235.0,34.36,42.34,23.88
TCGA-AA-A01R_MSIH_x19456_y107136_patch00752.png,228.83,216.66,239.85,29.96,37.28,19.96
TCGA-AA-A01R_MSIH_x20480_y78976_patch00949.png,197.76,165.65,226.34,40.52,45.95,28.86
TCGA-AA-A01R_MSIH_x21504_y37504_patch01154.png,182.67,142.81,217.45,39.06,46.94,31.06
TCGA-AA-A01R_MSIH_x22528_y94336_patch01560.png,225.87,216.66,238.48,35.19,43.11,21.35
TCGA-AA-A01R_MSIH_x23040_y58496_patch01638.png,227.13,206.86,238.95,31.81,39.94,20.88
TCGA-AA-A01R_MSIH_x23552_y67200_patch01804.png,222.18,203.18,236.62,33.41,41.67,22.36
TCGA-AA-A01R_MSIH_x25600_y50304_patch02340.png,211.7,177.99,233.18,39.92,48.26,26.57
TCGA-AA-A01R_MSIH_x28672_y58496_patch03219.png,209.22,171.9,231.24,39.88,43.05,27.93
TCGA-AA-A01R_MSIH_x29184_y82048_patch03411.png,182.56,142.99,215.58,43.43,46.32,32.94
TCGA-AA-A01R_MSIH_x31232_y69248_patch03942.png,206.49,180.03,229.29,36.91,40.1,27.23
TCGA-AA-A01R_MSIH_x32768_y32384_patch04285.png,175.58,137.2,209.18,45.01,46.76,33.67
TCGA-AA-A01R_MSIH_x32768_y51328_patch04322.png,170.32,128.55,208.53,40.08,37.97,33.17
